;NO;FR;ES;CH;SE;AT;IT;RO;BG;PT;ME;RS
2015-04-06 12:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 13:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 14:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 15:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 16:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 17:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 18:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 19:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 20:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 21:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 22:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-06 23:00:00;6689.4;1774.9;4631.2;770.2;3871.0;392.2;1217.6;1205.9;604.3;555.0;167.6;186.5
2015-04-07 00:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 01:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 02:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 03:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 04:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 05:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 06:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 07:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 08:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 09:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 10:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 11:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 12:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 13:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 14:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 15:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 16:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 17:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 18:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 19:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 20:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 21:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 22:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-07 23:00:00;7062.6;1732.9;4585.0;739.3;4039.2;393.4;1093.7;1222.2;597.1;555.6;168.1;186.7
2015-04-08 00:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 01:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 02:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 03:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 04:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 05:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 06:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 07:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 08:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 09:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 10:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 11:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 12:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 13:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 14:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 15:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 16:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 17:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 18:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 19:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 20:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 21:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 22:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-08 23:00:00;7288.1;1729.5;4650.7;762.6;4220.5;398.2;1118.5;1239.2;593.4;561.0;189.4;200.5
2015-04-09 00:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 01:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 02:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 03:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 04:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 05:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 06:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 07:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 08:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 09:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 10:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 11:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 12:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 13:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 14:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 15:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 16:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 17:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 18:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 19:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 20:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 21:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 22:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-09 23:00:00;7638.3;1791.5;4501.2;801.0;4350.5;413.8;1128.9;1259.2;615.8;541.4;156.5;196.7
2015-04-10 00:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 01:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 02:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 03:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 04:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 05:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 06:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 07:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 08:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 09:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 10:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 11:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 12:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 13:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 14:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 15:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 16:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 17:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 18:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 19:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 20:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 21:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 22:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-10 23:00:00;7923.2;1846.4;4447.0;862.9;4550.5;428.7;1199.0;1330.3;612.0;546.3;167.0;193.9
2015-04-11 00:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 01:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 02:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 03:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 04:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 05:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 06:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 07:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 08:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 09:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 10:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 11:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 12:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 13:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 14:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 15:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 16:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 17:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 18:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 19:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 20:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 21:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 22:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-11 23:00:00;8624.0;1851.1;4578.9;880.3;4773.1;441.4;1278.2;1335.4;647.8;545.4;173.0;200.4
2015-04-12 00:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 01:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 02:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 03:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 04:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 05:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 06:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 07:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 08:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 09:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 10:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 11:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 12:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 13:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 14:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 15:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 16:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 17:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 18:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 19:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 20:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 21:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 22:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-12 23:00:00;8995.1;1860.1;4410.1;893.4;4995.5;454.1;1293.7;1288.1;604.5;538.1;158.4;186.3
2015-04-13 00:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 01:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 02:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 03:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 04:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 05:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 06:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 07:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 08:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 09:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 10:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 11:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 12:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 13:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 14:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 15:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 16:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 17:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 18:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 19:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 20:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 21:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 22:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-13 23:00:00;9680.5;1876.4;4539.7;937.1;5218.3;469.5;1365.3;1289.3;612.5;546.7;155.5;192.7
2015-04-14 00:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 01:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 02:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 03:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 04:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 05:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 06:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 07:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 08:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 09:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 10:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 11:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 12:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 13:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 14:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 15:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 16:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 17:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 18:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 19:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 20:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 21:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 22:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-14 23:00:00;9736.6;1895.0;4616.5;918.3;5349.1;476.3;1363.3;1344.3;644.0;579.1;144.8;193.8
2015-04-15 00:00:00;9935.4;1994.3;4657.9;945.8;5558.2;474.0;1313.4;1408.5;654.7;627.0;159.3;197.7
2015-04-15 01:00:00;9935.4;1994.3;4657.9;945.8;5558.2;474.0;1313.4;1408.5;654.7;627.0;159.3;197.7
2015-04-15 02:00:00;9935.4;1994.3;4657.9;945.8;5558.2;474.0;1313.4;1408.5;654.7;627.0;159.3;197.7
2015-04-15 03:00:00;9935.4;1994.3;4657.9;945.8;5558.2;474.0;1313.4;1408.5;654.7;627.0;159.3;197.7
